 2 ,1582185894,24.2828,33.5111,24.3140,24.2294,-5.8932,0.352,-147.470,11.826,156.741,142.388,26.569,-16899,6135,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.569,1.000
 2 ,1582185904,24.3138,33.5125,24.3394,24.2581,-5.4961,0.345,-136.202,11.681,148.891,134.572,26.538,-16901,6847,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.538,1.000
 2 ,1582185914,24.3105,33.5124,24.3484,24.2515,-5.6261,0.340,-133.501,11.695,143.189,128.886,26.508,-16903,8041,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.508,1.000
 2 ,1582185924,24.3148,33.5127,24.3420,24.2658,-5.3955,0.349,-131.991,11.687,141.069,126.775,26.478,-16905,8718,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.478,1.000
 2 ,1582185934,24.2832,33.5122,24.3114,24.2420,-5.6059,0.352,-133.753,11.589,140.861,126.560,26.447,-16907,11669,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.447,1.000
 2 ,1582185944,24.3150,33.5125,24.3424,24.2685,-5.3325,0.343,-133.299,11.635,142.251,127.946,26.417,-16909,12595,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.417,1.000
 2 ,1582185954,24.3043,33.5119,24.3377,24.2663,-5.2427,0.358,-130.462,11.678,140.449,126.161,26.387,-16911,13597,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.387,1.000
 2 ,1582185964,24.3134,33.5120,24.3481,24.2653,-5.3375,0.350,-128.606,11.964,137.340,123.074,26.358,-16913,10610,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.358,1.000
 2 ,1582185975,24.3148,33.5118,24.3517,24.2584,-5.4548,0.345,-130.561,11.694,138.346,124.063,26.328,-16915,11653,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.328,1.000
 2 ,1582185985,24.3247,33.5121,24.3541,24.2633,-5.4924,0.343,-129.889,11.709,138.361,124.073,26.298,-16917,12381,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.298,1.000
 2 ,1582185995,24.3195,33.5118,24.3420,24.2747,-5.3071,0.355,-131.351,11.710,139.379,125.076,26.268,-16919,13368,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.268,1.000
 2 ,1582186005,24.3067,33.5118,24.3368,24.2762,-5.1587,0.351,-129.506,11.728,138.713,124.443,26.239,-16921,13404,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.239,1.000
 2 ,1582186015,24.3183,33.5125,24.3454,24.2669,-5.3347,0.347,-128.704,11.784,137.822,123.548,26.210,-16923,13699,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.210,1.000
 2 ,1582186025,24.3211,33.5121,24.3448,24.2694,-5.3390,0.349,-127.787,11.821,136.874,122.616,26.180,-16925,13115,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.180,1.000
 2 ,1582186035,24.3118,33.5124,24.3471,24.2594,-5.3711,0.356,-129.381,11.899,137.599,123.333,26.151,-16927,12667,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.151,1.000
 2 ,1582186045,24.3186,33.5127,24.3509,24.2581,-5.4850,0.344,-130.525,11.836,138.161,123.875,26.121,-16929,11325,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.121,1.000
 2 ,1582186055,24.3181,33.5117,24.3483,24.2619,-5.4834,0.349,-131.453,11.725,139.593,125.299,26.091,-16931,12159,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.091,1.000
 2 ,1582186065,24.3174,33.5119,24.3457,24.2647,-5.3962,0.350,-131.421,11.784,140.552,126.246,26.061,-16933,12295,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.061,1.000
 2 ,1582186075,24.3097,33.5113,24.3508,24.2590,-5.4394,0.348,-130.684,11.846,140.163,125.880,26.031,-16935,12254,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.031,1.000
 2 ,1582186085,24.3122,33.5134,24.3550,24.2599,-5.4551,0.345,-130.397,11.849,138.845,124.555,26.001,-16937,11697,0.000000,0.060,536,2555,0,0,3713965996059056117.991,26.001,1.000
 2 ,1582186095,24.3044,33.5120,24.3417,24.2709,-5.2263,0.357,-130.219,11.809,138.822,124.553,25.971,-16939,11423,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.971,1.000
 2 ,1582186105,24.3172,33.5119,24.3372,24.2708,-5.1811,0.358,-129.284,11.854,138.677,124.386,25.942,-16941,10985,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.942,1.000
 2 ,1582186115,24.3105,33.5119,24.3430,24.2706,-5.2278,0.356,-129.949,11.881,138.981,124.699,25.912,-16943,10105,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.912,1.000
 2 ,1582186125,24.3086,33.5119,24.3374,24.2700,-5.1302,0.360,-128.026,11.947,137.587,123.315,25.883,-16945,8375,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.883,1.000
 2 ,1582186135,24.3208,33.5122,24.3514,24.2665,-5.4295,0.350,-129.794,11.876,137.303,123.019,25.853,-16947,6986,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.853,1.000
 2 ,1582186145,24.3094,33.5127,24.3464,24.2609,-5.3296,0.351,-130.280,11.867,138.408,124.121,25.823,-16949,5770,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.823,1.000
 2 ,1582186155,24.3207,33.5119,24.3474,24.2650,-5.3470,0.355,-129.597,11.963,137.867,123.585,25.794,-16951,3356,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.794,1.000
 2 ,1582186165,24.3177,33.5125,24.3421,24.2634,-5.4698,0.357,-130.482,11.911,138.532,124.249,25.764,-16953,1565,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.764,1.000
 2 ,1582186175,24.3151,33.5127,24.3397,24.2761,-5.1762,0.360,-129.769,11.934,139.369,125.091,25.734,-16956,-92,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.734,1.000
 2 ,1582186185,24.3110,33.5123,24.3460,24.2675,-5.1883,0.359,-127.694,12.006,137.360,123.091,25.705,-16958,-2726,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.705,1.000
 2 ,1582186195,24.3146,33.5122,24.3522,24.2626,-5.3184,0.352,-126.912,12.051,135.878,121.619,25.676,-16960,-6131,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.676,1.000
 2 ,1582186205,24.3095,33.5115,24.3482,24.2660,-5.2852,0.355,-129.661,11.837,136.843,122.548,25.647,-16962,-7320,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.647,1.000
 2 ,1582186215,24.3240,33.5107,24.3552,24.2579,-5.6563,0.343,-135.963,11.559,141.361,126.987,25.616,-16964,-5292,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.616,1.000
 2 ,1582186225,24.3177,33.5127,24.3572,24.2639,-5.4500,0.343,-132.610,11.603,141.599,127.288,25.585,-16966,-3623,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.585,1.000
 2 ,1582186235,24.3041,33.5112,24.3545,24.2656,-5.3113,0.343,-133.318,11.513,142.633,128.346,25.555,-16967,36,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.555,1.000
 2 ,1582186245,24.3138,33.5116,24.3513,24.2625,-5.3791,0.354,-132.961,11.673,141.330,127.019,25.524,-16969,771,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.524,1.000
 2 ,1582186255,24.3146,33.5115,24.3432,24.2743,-5.1129,0.365,-129.528,11.936,140.176,125.901,25.495,-16972,-693,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.495,1.000
 2 ,1582186265,24.3096,33.5115,24.3443,24.2614,-5.3132,0.351,-129.911,11.826,139.269,124.987,25.465,-16974,-635,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.465,1.000
 2 ,1582186275,24.3149,33.5116,24.3402,24.2675,-5.3541,0.362,-128.256,12.059,136.405,122.129,25.436,-16976,-4605,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.436,1.000
 2 ,1582186285,24.3205,33.5107,24.3506,24.2626,-5.4925,0.348,-134.982,11.668,141.360,127.000,25.405,-16978,-3199,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.405,1.000
 2 ,1582186295,24.3090,33.5124,24.3522,24.2521,-5.5415,0.343,-136.509,11.486,144.726,130.365,25.374,-16979,231,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.374,1.000
 2 ,1582186305,24.3058,33.5119,24.3468,24.2584,-5.3626,0.350,-132.977,11.671,143.056,128.751,25.343,-16981,1347,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.343,1.000
 2 ,1582186315,24.2998,33.5106,24.3426,24.2579,-5.3094,0.356,-129.309,11.870,139.038,124.790,25.314,-16984,-387,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.314,1.000
 2 ,1582186325,24.3183,33.5109,24.3377,24.2728,-5.1464,0.367,-126.428,12.129,136.511,122.265,25.285,-16986,-4380,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.285,1.000
 2 ,1582186335,24.2988,33.5116,24.3442,24.2577,-5.3341,0.354,-131.027,11.868,138.877,124.584,25.255,-16988,-4615,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.255,1.000
 2 ,1582186345,24.3152,33.5127,24.3490,24.2543,-5.6773,0.344,-131.641,11.831,139.490,125.196,25.225,-16990,-5426,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.225,1.000
 2 ,1582186355,24.3202,33.5099,24.3465,24.2573,-5.5864,0.352,-134.775,11.722,141.333,126.986,25.194,-16992,-5030,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.194,1.000
 2 ,1582186365,24.3020,33.5118,24.3439,24.2605,-5.2686,0.362,-131.617,11.958,141.627,127.312,25.164,-16994,-7141,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.164,1.000
 2 ,1582186375,24.3132,33.5116,24.3439,24.2604,-5.2718,0.361,-126.326,12.230,137.118,122.866,25.135,-16996,-11716,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.135,1.000
 2 ,1582186385,24.3017,33.5107,24.3363,24.2626,-5.1536,0.371,-127.001,12.211,136.683,122.435,25.106,-16998,-15563,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.106,1.000
 2 ,1582186395,24.3146,33.5114,24.3346,24.2744,-5.0829,0.371,-125.495,12.395,135.400,121.152,25.077,-17000,-22718,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.077,1.000
 2 ,1582186405,24.3179,33.5105,24.3473,24.2544,-5.6458,0.344,-133.489,11.824,138.360,124.009,25.047,-17002,-24124,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.047,1.000
 2 ,1582186415,24.3144,33.5103,24.3590,24.2486,-5.7149,0.347,-135.932,11.761,143.574,129.212,25.016,-17004,-23524,0.000000,0.060,536,2555,0,0,3713965996059056117.991,25.016,1.000
 2 ,1582186425,24.3122,33.5107,24.3542,24.2571,-5.5208,0.351,-134.962,11.735,143.412,129.061,24.985,-17006,-23012,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.985,1.000
 2 ,1582186435,24.3053,33.5112,24.3473,24.2620,-5.2375,0.356,-129.728,11.889,141.016,126.733,24.955,-17008,-23907,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.955,1.000
 2 ,1582186445,24.3085,33.5117,24.3468,24.2597,-5.2952,0.362,-128.846,11.970,138.201,123.941,24.926,-17010,-25820,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.926,1.000
 2 ,1582186455,24.3223,33.5111,24.3453,24.2641,-5.3214,0.366,-128.765,12.265,137.704,123.409,24.897,-17012,-31323,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.897,1.000
 2 ,1582186465,24.3060,33.5104,24.3540,24.2574,-5.3723,0.361,-131.389,12.284,139.426,125.113,24.866,-17014,28230,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.866,1.000
 2 ,1582186476,24.3197,33.5114,24.3414,24.2673,-5.4206,0.371,-131.027,12.337,140.013,125.705,24.837,-17016,22002,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.837,1.000
 2 ,1582186486,24.3142,33.5102,24.3447,24.2585,-5.3877,0.370,-130.437,12.447,139.071,124.745,24.807,-17018,13960,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.807,1.000
 2 ,1582186496,24.3286,33.5106,24.3435,24.2789,-5.0882,0.386,-124.996,12.756,136.187,121.919,24.779,-17020,2552,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.779,1.000
 2 ,1582186506,24.3186,33.5109,24.3441,24.2711,-5.1486,0.377,-124.385,12.720,133.646,119.393,24.750,-17023,-8111,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.750,1.000
 2 ,1582186516,24.3061,33.5114,24.3464,24.2558,-5.3349,0.369,-128.340,12.486,135.788,121.503,24.721,-17025,32074,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.721,1.000
 2 ,1582186526,24.3129,33.5118,24.3573,24.2481,-5.6463,0.352,-132.306,12.121,138.963,124.648,24.691,-17029,23934,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.691,1.000
 2 ,1582186536,24.3065,33.5124,24.3474,24.2655,-5.1074,0.364,-125.369,12.316,136.939,122.681,24.662,-17033,13042,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.662,1.000
 2 ,1582186546,24.3055,33.5113,24.3434,24.2609,-5.3448,0.356,-129.376,11.851,137.270,123.012,24.632,-17037,12600,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.632,1.000
 2 ,1582186556,24.3042,33.5112,24.3389,24.2687,-5.0795,0.372,-127.138,12.135,136.985,122.736,24.603,-17041,5745,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.603,1.000
 2 ,1582186566,24.3199,33.5111,24.3395,24.2724,-5.1152,0.371,-126.063,12.159,135.823,121.585,24.574,-17046,-2545,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.574,1.000
 2 ,1582186576,24.3193,33.5102,24.3482,24.2603,-5.5118,0.355,-131.552,12.062,136.839,122.516,24.545,-17050,-11927,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.545,1.000
 2 ,1582186586,24.3160,33.5109,24.3520,24.2437,-5.6689,0.349,-131.995,11.883,139.593,125.259,24.514,-17054,-12000,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.514,1.000
 2 ,1582186596,24.3093,33.5108,24.3393,24.2664,-5.0901,0.366,-125.429,12.294,137.321,123.064,24.485,-17058,-22826,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.485,1.000
 2 ,1582186606,24.3170,33.5107,24.3505,24.2566,-5.5026,0.356,-132.193,11.967,137.888,123.549,24.456,-17062,-27941,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.456,1.000
 2 ,1582186616,24.3030,33.5116,24.3463,24.2570,-5.3252,0.361,-131.645,11.906,140.986,126.687,24.425,-17066,-29827,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.425,1.000
 2 ,1582186626,24.3070,33.5101,24.3449,24.2617,-5.1179,0.366,-123.946,12.367,135.324,121.094,24.397,-17070,21592,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.397,1.000
 2 ,1582186636,24.3138,33.5103,24.3514,24.2529,-5.5096,0.359,-126.623,12.313,133.620,119.353,24.368,-17074,7723,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.368,1.000
 2 ,1582186646,24.3083,33.5096,24.3517,24.2531,-5.5207,0.355,-131.871,12.089,137.794,123.457,24.338,-17079,-71,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.338,1.000
 2 ,1582186656,24.3190,33.5118,24.3497,24.2557,-5.5137,0.360,-128.297,12.250,137.174,122.896,24.309,-17083,-11537,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.309,1.000
 2 ,1582186666,24.3145,33.5107,24.3460,24.2559,-5.5001,0.354,-131.974,11.942,138.653,124.327,24.279,-17087,-16710,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.279,1.000
 2 ,1582186676,24.3072,33.5108,24.3550,24.2431,-5.6572,0.353,-134.157,11.816,141.879,127.538,24.249,-17091,-15547,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.249,1.000
 2 ,1582186686,24.3052,33.5107,24.3449,24.2608,-5.2754,0.363,-131.258,11.925,141.438,127.145,24.219,-17095,-19206,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.219,1.000
 2 ,1582186696,24.2930,33.5112,24.3399,24.2578,-5.2210,0.368,-131.524,11.955,140.907,126.624,24.188,-17099,-21438,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.188,1.000
 2 ,1582186706,24.3082,33.5106,24.3435,24.2539,-5.3419,0.359,-130.479,12.023,139.880,125.586,24.159,-17103,-28805,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.159,1.000
 2 ,1582186716,24.3108,33.5103,24.3391,24.2615,-5.2516,0.364,-128.340,12.102,137.978,123.692,24.129,-17107,30665,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.129,1.000
 2 ,1582186726,24.2909,33.5100,24.3221,24.2210,-5.8547,0.359,-137.750,12.098,142.184,127.821,24.098,-17111,23752,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.098,1.000
 2 ,1582186736,24.2844,33.5116,24.3158,24.2271,-5.8467,0.362,-140.959,12.151,147.473,133.122,24.066,-17115,15148,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.066,1.000
 2 ,1582186746,24.3028,33.5102,24.3159,24.2337,-5.5689,0.367,-132.788,12.430,144.471,130.172,24.035,-17119,1022,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.035,1.000
 2 ,1582186756,24.2861,33.5109,24.3142,24.2369,-5.4103,0.373,-129.819,12.619,140.111,125.846,24.006,-17124,-18212,0.000000,0.060,536,2555,0,0,3713965996059056117.991,24.006,1.000
 2 ,1582186766,24.2891,33.5098,24.3129,24.2452,-5.1804,0.379,-126.039,12.749,137.054,122.812,23.977,-17128,25245,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.977,1.000
 2 ,1582186776,24.3015,33.5109,24.3235,24.2389,-5.6150,0.352,-131.277,12.234,137.365,123.065,23.947,-17132,14447,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.947,1.000
 2 ,1582186786,24.2762,33.5108,24.3279,24.2271,-5.7001,0.353,-138.109,11.798,144.080,129.742,23.915,-17136,15502,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.915,1.000
 2 ,1582186796,24.2793,33.5104,24.3264,24.2349,-5.5568,0.352,-136.598,11.827,146.053,131.749,23.884,-17140,13653,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.884,1.000
 2 ,1582186806,24.2956,33.5107,24.3167,24.2443,-5.5007,0.361,-136.341,11.859,145.619,131.310,23.853,-17144,11851,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.853,1.000
 2 ,1582186816,24.2899,33.5106,24.3162,24.2504,-5.2774,0.373,-130.610,12.429,142.310,128.039,23.823,-17149,-1673,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.823,1.000
 2 ,1582186826,24.2872,33.5099,24.3295,24.2297,-5.6276,0.360,-135.579,12.095,142.933,128.603,23.791,-17153,-15339,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.791,1.000
 2 ,1582186836,24.2969,33.5102,24.3224,24.2333,-5.7237,0.363,-135.527,12.254,142.709,128.364,23.761,-17161,25551,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.761,1.000
 2 ,1582186846,24.2956,33.5115,24.3446,24.2330,-5.6037,0.352,-135.242,12.066,143.686,129.339,23.730,-17169,9134,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.730,1.000
 2 ,1582186856,24.2989,33.5110,24.3425,24.2493,-5.3279,0.362,-128.867,12.289,139.678,125.388,23.701,-17178,-14975,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.701,1.000
 2 ,1582186866,24.3127,33.5095,24.3452,24.2448,-5.6597,0.351,-132.460,12.119,139.674,125.349,23.671,-17186,-29036,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.671,1.000
 2 ,1582186876,24.3056,33.5109,24.3472,24.2442,-5.3629,0.361,-127.538,12.257,137.940,123.658,23.641,-17194,16832,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.641,1.000
 2 ,1582186886,24.3006,33.5099,24.3467,24.2486,-5.4779,0.359,-132.808,11.941,139.904,125.591,23.611,-17202,9675,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.611,1.000
 2 ,1582186896,24.2938,33.5113,24.3442,24.2444,-5.4055,0.349,-132.763,11.911,141.564,127.247,23.581,-17210,2742,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.581,1.000
 2 ,1582186906,24.2975,33.5105,24.3289,24.2491,-5.1740,0.365,-127.447,12.089,138.818,124.561,23.551,-17219,-9459,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.551,1.000
 2 ,1582186916,24.2997,33.5115,24.3322,24.2579,-5.0396,0.369,-125.585,12.289,135.400,121.153,23.523,-17227,-32258,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.523,1.000
 2 ,1582186926,24.3080,33.5106,24.3333,24.2607,-5.0648,0.375,-122.823,12.319,132.790,118.564,23.495,-17235,11067,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.495,1.000
 2 ,1582186936,24.3086,33.5100,24.3222,24.2702,-5.0219,0.382,-123.249,12.623,132.801,118.571,23.466,-17244,-25036,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.466,1.000
 2 ,1582186946,24.3093,33.5100,24.3379,24.2525,-5.4311,0.365,-128.465,12.415,134.576,120.274,23.437,-17252,9955,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.437,1.000
 2 ,1582186956,24.3001,33.5104,24.3379,24.2519,-5.2902,0.364,-129.365,12.202,138.188,123.898,23.407,-17261,-6273,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.407,1.000
 2 ,1582186966,24.2929,33.5106,24.3426,24.2380,-5.5120,0.352,-130.806,12.018,138.061,123.763,23.378,-17269,-17853,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.378,1.000
 2 ,1582186977,24.3020,33.5101,24.3260,24.2616,-5.0347,0.379,-124.690,12.373,136.662,122.424,23.349,-17277,25302,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.349,1.000
 2 ,1582186987,24.3040,33.5097,24.3418,24.2489,-5.4952,0.361,-130.239,12.152,136.253,121.948,23.320,-17290,9001,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.320,1.000
 2 ,1582186997,24.2964,33.5092,24.3330,24.2519,-5.2311,0.363,-129.826,12.183,140.020,125.742,23.290,-17307,-25827,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.290,1.000
 2 ,1582187007,24.3021,33.5103,24.3228,24.2687,-4.9180,0.380,-123.924,12.340,135.327,121.099,23.262,-17324,-8702,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.262,1.000
 2 ,1582187017,24.2975,33.5107,24.3297,24.2540,-5.0857,0.375,-124.468,12.470,134.206,119.969,23.233,-17341,-6578,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.233,1.000
 2 ,1582187027,24.2975,33.5114,24.3256,24.2627,-4.9156,0.380,-122.977,12.465,132.875,118.658,23.205,-17357,29,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.205,1.000
 2 ,1582187037,24.3051,33.5107,24.3396,24.2446,-5.5331,0.358,-130.553,12.128,135.626,121.307,23.175,-17374,30735,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.175,1.000
 2 ,1582187047,24.3078,33.5099,24.3371,24.2526,-5.3358,0.363,-130.367,12.141,138.900,124.583,23.145,-17390,1956,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.145,1.000
 2 ,1582187057,24.3006,33.5097,24.3245,24.2662,-4.9451,0.390,-123.775,12.763,135.555,121.321,23.117,-17408,-20467,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.117,1.000
 2 ,1582187067,24.2962,33.5096,24.3277,24.2548,-5.0929,0.371,-122.807,12.474,132.848,118.634,23.089,-17441,-27515,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.089,1.000
 2 ,1582187077,24.3013,33.5104,24.3228,24.2668,-4.8917,0.379,-121.774,12.653,131.511,117.300,23.061,-17475,7642,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.061,1.000
 2 ,1582187087,24.3078,33.5111,24.3371,24.2531,-5.3797,0.355,-128.707,12.174,134.433,120.136,23.032,-17508,4817,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.032,1.000
 2 ,1582187097,24.3099,33.5098,24.3406,24.2509,-5.3767,0.351,-130.063,11.986,138.536,124.214,23.002,-17545,18342,0.000000,0.060,536,2555,0,0,3713965996059056117.991,23.002,1.000
